Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Year,Month,Month_Name,Day_of_Week,Quarter,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Return_Count,Total_Refund,Has_Return,Net_Sales
O000119,2026-03-31,C00619,P0125,Online,4,10221,40884,2026,3,March,Tuesday,1,Jay Richardson,Male,24,Mumbai,Silver,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,0,0.0,Not Returned,40884.0
O000120,2025-08-14,C00170,P0129,Store,2,12363,24726,2025,8,August,Thursday,3,Jeffrey Hoffman,Female,55,Bangalore,Platinum,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",1,24726.0,Returned,0.0
O000121,2025-11-26,C00288,P0020,Store,5,950,4750,2025,11,November,Wednesday,4,John Palmer,Male,31,Mumbai,Gold,Cold Clothin,Clothing,Adidas,950,Watson Inc,1,950.0,Returned,3800.0
O000122,2025-03-22,C00371,P0039,Online,2,12439,24878,2025,3,March,Saturday,1,William Rodriguez,Female,51,Bangalore,Gold,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",0,0.0,Not Returned,24878.0
O000123,2025-08-01,C00831,P0170,Mobile App,2,227,454,2025,8,August,Friday,3,Julia Burns,Male,58,Kolkata,Platinum,Someone Electronic,Electronics,H&M,227,"Park, Sweeney and Mason",0,0.0,Not Returned,454.0
O000124,2025-09-04,C00692,P0185,Marketplace,1,13204,13204,2025,9,September,Thursday,3,Timothy Ballard,Male,21,Bangalore,Platinum,Check Clothin,Clothing,Zara,13204,Dickson Group,0,0.0,Not Returned,13204.0
O000125,2025-10-30,C00166,P0123,Marketplace,2,6254,12508,2025,10,October,Thursday,4,James Wallace,Male,27,Delhi,Platinum,Line Electronic,Electronics,Apple,6254,"Pittman, Newman and Knox",0,0.0,Not Returned,12508.0
O000126,2025-01-23,C00131,P0006,Store,2,4011,8022,2025,1,January,Thursday,1,Debbie Jenkins,Female,34,Mumbai,Platinum,Still Electronic,Electronics,Apple,4011,Hernandez-Fernandez,0,0.0,Not Returned,8022.0
O000127,2025-01-21,C00913,P0035,Store,5,3683,18415,2025,1,January,Tuesday,1,Donna Walters,Female,37,Hyderabad,Silver,Could Beaut,Beauty,Puma,3683,Williams PLC,0,0.0,Not Returned,18415.0
O000128,2025-05-13,C00945,P0015,Store,2,13423,26846,2025,5,May,Tuesday,2,Darrell Johnson,Male,32,Hyderabad,Gold,Garden Footwea,Footwear,Sony,13423,Morris and Sons,0,0.0,Not Returned,26846.0
O000129,2025-11-03,C00993,P0133,Online,4,8480,33920,2025,11,November,Monday,4,Marie Olson,Male,48,Mumbai,Platinum,Fight Sport,Sports,Sony,8480,Bender-Hunter,0,0.0,Not Returned,33920.0
O000130,2026-04-30,C00088,P0185,Store,3,13204,39612,2026,4,April,Thursday,2,Jesse Pham,Male,22,Kolkata,Silver,Check Clothin,Clothing,Zara,13204,Dickson Group,1,13204.0,Returned,26408.0
O000131,2025-08-30,C00889,P0115,Marketplace,5,4472,22360,2025,8,August,Saturday,3,Raymond Vazquez,Male,46,Delhi,Gold,Back Beaut,Beauty,Puma,4472,Fitzgerald-Davis,0,0.0,Not Returned,22360.0
O000132,2026-03-02,C00421,P0044,Store,2,2704,5408,2026,3,March,Monday,1,Jamie Anthony,Female,54,Mumbai,Gold,Those Electronic,Electronics,Adidas,2704,"Green, Collier and Hester",0,0.0,Not Returned,5408.0
O000133,2025-11-16,C00676,P0150,Mobile App,2,4078,8156,2025,11,November,Sunday,4,Michele Novak,Female,27,Chennai,Platinum,Believe Sport,Sports,Samsung,4078,Smith-Richmond,0,0.0,Not Returned,8156.0
O000134,2026-04-18,C00465,P0043,Online,3,12582,37746,2026,4,April,Saturday,2,Richard Gutierrez,Female,54,Hyderabad,Silver,Grow Hom,Home,Adidas,12582,Wilson-Palmer,0,0.0,Not Returned,37746.0
O000135,2025-07-17,C00136,P0059,Online,4,9037,36148,2025,7,July,Thursday,3,Julia King,Female,32,Hyderabad,Silver,Simple Footwea,Footwear,Samsung,9037,"Gonzalez, Bates and Ross",0,0.0,Not Returned,36148.0
O000136,2025-09-25,C00881,P0005,Marketplace,2,688,1376,2025,9,September,Thursday,3,Randall Gomez,Female,27,Chennai,Platinum,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",1,1376.0,Returned,0.0
O000137,2025-02-19,C00182,P0039,Marketplace,5,12439,62195,2025,2,February,Wednesday,1,Stephanie Sutton,Male,41,Delhi,Gold,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",0,0.0,Not Returned,62195.0
O000138,2025-01-20,C00899,P0158,Online,5,3852,19260,2025,1,January,Monday,1,Kim Gibson,Female,29,Bangalore,Platinum,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",0,0.0,Not Returned,19260.0
O000139,2025-12-04,C00134,P0024,Online,4,10615,42460,2025,12,December,Thursday,4,Susan Roberts,Female,52,Kolkata,Platinum,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,0,0.0,Not Returned,42460.0
O000140,2025-09-25,C00431,P0199,Mobile App,4,14099,56396,2025,9,September,Thursday,3,Thomas Lewis,Male,44,Chennai,Platinum,Or Beaut,Beauty,Apple,14099,Kim-Fields,0,0.0,Not Returned,56396.0
O000141,2025-08-08,C00235,P0012,Marketplace,5,12709,63545,2025,8,August,Friday,3,Allen Cordova,Female,49,Chennai,Gold,Increase Clothin,Clothing,Apple,12709,Ramirez-Watts,0,0.0,Not Returned,63545.0
O000142,2025-06-29,C00604,P0197,Online,4,3785,15140,2025,6,June,Sunday,2,Gary Wilkins,Female,54,Delhi,Gold,Movement Electronic,Electronics,H&M,3785,Welch LLC,0,0.0,Not Returned,15140.0
O000143,2025-05-11,C00489,P0109,Store,2,14148,28296,2025,5,May,Sunday,2,Chloe Moore,Female,37,Hyderabad,Silver,Join Beaut,Beauty,Adidas,14148,Holt-Miller,0,0.0,Not Returned,28296.0
O000144,2025-11-03,C00898,P0022,Marketplace,3,14213,42639,2025,11,November,Monday,4,Timothy Jones,Male,33,Mumbai,Gold,Guess Footwea,Footwear,Adidas,14213,"Wallace, Martin and Rocha",0,0.0,Not Returned,42639.0
O000145,2025-01-03,C00727,P0066,Online,2,2303,4606,2025,1,January,Friday,1,Theresa Copeland,Male,50,Delhi,Silver,Arm Electronic,Electronics,Samsung,2303,"Lopez, Compton and Turner",0,0.0,Not Returned,4606.0
O000146,2025-03-02,C00533,P0148,Online,5,5994,29970,2025,3,March,Sunday,1,Katherine Calderon,Female,37,Mumbai,Gold,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,0,0.0,Not Returned,29970.0
O000147,2025-12-19,C00824,P0097,Mobile App,2,1728,3456,2025,12,December,Friday,4,Vanessa Wilson,Male,42,Mumbai,Platinum,Give Sport,Sports,Nike,1728,Henderson and Sons,0,0.0,Not Returned,3456.0
O000148,2025-02-24,C00159,P0105,Marketplace,3,12454,37362,2025,2,February,Monday,1,Timothy Hoffman,Male,58,Hyderabad,Silver,Position Electronic,Electronics,Nike,12454,Schroeder Ltd,0,0.0,Not Returned,37362.0
O000149,2025-05-10,C00268,P0167,Marketplace,5,7349,36745,2025,5,May,Saturday,2,Ashley Shaw,Male,57,Chennai,Platinum,Large Sport,Sports,Puma,7349,Scott-Jones,0,0.0,Not Returned,36745.0
O000150,2025-11-10,C00283,P0145,Marketplace,3,5250,15750,2025,11,November,Monday,4,Troy Hicks,Female,26,Chennai,Platinum,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",0,0.0,Not Returned,15750.0
O000151,2025-07-31,C00566,P0194,Marketplace,2,8299,16598,2025,7,July,Thursday,3,Stacey Bennett,Female,52,Chennai,Platinum,American Sport,Sports,H&M,8299,Harris-Smith,0,0.0,Not Returned,16598.0
O000152,2025-10-14,C00569,P0046,Marketplace,3,9971,29913,2025,10,October,Tuesday,4,Allen Sanchez,Female,22,Mumbai,Silver,Happy Sport,Sports,H&M,9971,Singleton-Yates,0,0.0,Not Returned,29913.0
O000153,2025-10-23,C00353,P0065,Marketplace,3,13569,40707,2025,10,October,Thursday,4,Jennifer Bryant,Female,54,Kolkata,Platinum,Almost Sport,Sports,Zara,13569,Cisneros LLC,0,0.0,Not Returned,40707.0
O000154,2026-03-14,C00885,P0189,Online,2,3880,7760,2026,3,March,Saturday,1,Kevin Roberts MD,Female,37,Mumbai,Gold,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",0,0.0,Not Returned,7760.0
O000155,2025-08-17,C00802,P0192,Store,2,7661,15322,2025,8,August,Sunday,3,Matthew Colon,Male,35,Kolkata,Gold,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,0,0.0,Not Returned,15322.0
O000156,2025-09-18,C00411,P0026,Mobile App,2,11180,22360,2025,9,September,Thursday,3,Amanda Oconnell,Female,57,Hyderabad,Platinum,Relationship Footwea,Footwear,Apple,11180,"Villanueva, Clarke and Gray",0,0.0,Not Returned,22360.0
O000157,2025-12-23,C00701,P0141,Online,5,1432,7160,2025,12,December,Tuesday,4,Misty Barnes,Female,37,Delhi,Gold,Today Electronic,Electronics,Adidas,1432,Peterson-Lopez,0,0.0,Not Returned,7160.0
O000158,2026-05-09,C00652,P0042,Online,4,8548,34192,2026,5,May,Saturday,2,Gabrielle Holmes,Female,57,Kolkata,Gold,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,0,0.0,Not Returned,34192.0
O000159,2025-08-30,C00949,P0024,Marketplace,2,10615,21230,2025,8,August,Saturday,3,Katherine Willis,Female,45,Hyderabad,Silver,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,0,0.0,Not Returned,21230.0
O000160,2025-05-15,C00228,P0023,Mobile App,1,6427,6427,2025,5,May,Thursday,2,Christopher York,Female,22,Delhi,Platinum,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,0,0.0,Not Returned,6427.0
O000161,2025-01-20,C00742,P0021,Marketplace,5,12865,64325,2025,1,January,Monday,1,Troy Hayes,Female,28,Mumbai,Silver,Whose Sport,Sports,Apple,12865,Mcbride-Hall,0,0.0,Not Returned,64325.0
O000162,2025-12-02,C00534,P0103,Mobile App,5,2736,13680,2025,12,December,Tuesday,4,Wendy Benson,Female,47,Kolkata,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,0,0.0,Not Returned,13680.0
O000163,2025-01-30,C00969,P0183,Store,5,7818,39090,2025,1,January,Thursday,1,Kenneth Miller,Female,33,Kolkata,Silver,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",0,0.0,Not Returned,39090.0
O000164,2025-08-13,C00011,P0164,Store,4,3125,12500,2025,8,August,Wednesday,3,Spencer Meadows,Female,39,Chennai,Gold,Tell Electronic,Electronics,Sony,3125,"Allen, Smith and Brewer",0,0.0,Not Returned,12500.0
O000165,2025-05-27,C00200,P0169,Online,5,4373,21865,2025,5,May,Tuesday,2,Elijah Carroll,Male,60,Chennai,Gold,Past Beaut,Beauty,Apple,4373,Ray PLC,1,17492.0,Returned,4373.0
O000166,2025-09-22,C00716,P0154,Store,5,4571,22855,2025,9,September,Monday,3,Nicole Andrews,Male,33,Bangalore,Platinum,Strong Hom,Home,Apple,4571,"Good, Mcdonald and Griffin",0,0.0,Not Returned,22855.0
O000167,2025-12-12,C00037,P0158,Mobile App,2,3852,7704,2025,12,December,Friday,4,Robert Gardner,Male,24,Hyderabad,Gold,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",1,3852.0,Returned,3852.0
O000168,2026-05-15,C00162,P0062,Online,1,14596,14596,2026,5,May,Friday,2,Amber Wilson,Female,44,Delhi,Silver,Meet Electronic,Electronics,Puma,14596,Miller LLC,0,0.0,Not Returned,14596.0
O000169,2025-06-30,C00686,P0071,Marketplace,4,11204,44816,2025,6,June,Monday,2,Chase Graham,Male,20,Kolkata,Platinum,Certain Footwea,Footwear,H&M,11204,Cooper-Ramos,0,0.0,Not Returned,44816.0
O000170,2025-04-13,C00531,P0104,Online,5,3766,18830,2025,4,April,Sunday,2,Anthony Butler,Male,43,Delhi,Platinum,Cause Clothin,Clothing,Sony,3766,"Morris, Johnson and Farrell",0,0.0,Not Returned,18830.0
O000171,2026-04-16,C00093,P0189,Mobile App,1,3880,3880,2026,4,April,Thursday,2,Cindy Flores,Male,45,Hyderabad,Gold,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",0,0.0,Not Returned,3880.0
O000172,2026-04-14,C00597,P0186,Mobile App,5,10994,54970,2026,4,April,Tuesday,2,Erica White,Female,24,Delhi,Gold,Leg Sport,Sports,Samsung,10994,Cobb LLC,0,0.0,Not Returned,54970.0
O000173,2025-04-26,C00621,P0089,Store,3,1193,3579,2025,4,April,Saturday,2,Ernest Salazar,Female,55,Hyderabad,Platinum,Alone Sport,Sports,Adidas,1193,Greene Group,0,0.0,Not Returned,3579.0
O000174,2025-10-22,C00005,P0117,Mobile App,4,2344,9376,2025,10,October,Wednesday,4,Michelle Mendoza,Female,51,Bangalore,Platinum,Central Footwea,Footwear,H&M,2344,Lawson-Rivera,0,0.0,Not Returned,9376.0
O000175,2025-09-17,C00110,P0045,Online,4,13177,52708,2025,9,September,Wednesday,3,Krista Stewart,Female,25,Kolkata,Platinum,Administration Sport,Sports,Samsung,13177,Wilson and Sons,0,0.0,Not Returned,52708.0
O000176,2025-06-24,C00970,P0129,Online,3,12363,37089,2025,6,June,Tuesday,2,Katie Martinez,Male,25,Chennai,Platinum,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",0,0.0,Not Returned,37089.0
O000177,2026-03-25,C00551,P0132,Mobile App,3,11463,34389,2026,3,March,Wednesday,1,Deanna Jackson,Male,52,Chennai,Gold,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",1,34389.0,Returned,0.0
O000178,2026-05-10,C00387,P0178,Marketplace,4,11297,45188,2026,5,May,Sunday,2,Haley White,Female,58,Chennai,Gold,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",0,0.0,Not Returned,45188.0
O000179,2026-01-23,C00348,P0198,Marketplace,2,1022,2044,2026,1,January,Friday,1,Andrew Pham,Male,22,Hyderabad,Platinum,Data Clothin,Clothing,Zara,1022,Taylor LLC,0,0.0,Not Returned,2044.0
O000180,2026-04-05,C00601,P0175,Online,4,5544,22176,2026,4,April,Sunday,2,Audrey Holden DDS,Female,38,Chennai,Platinum,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",0,0.0,Not Returned,22176.0
O000181,2025-05-13,C00070,P0124,Marketplace,1,7379,7379,2025,5,May,Tuesday,2,Jeffrey Long,Female,46,Mumbai,Silver,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,0,0.0,Not Returned,7379.0
O000182,2025-12-13,C00719,P0163,Store,2,652,1304,2025,12,December,Saturday,4,Rachel Porter,Female,41,Chennai,Platinum,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",0,0.0,Not Returned,1304.0
O000183,2026-05-05,C00362,P0081,Online,4,11160,44640,2026,5,May,Tuesday,2,Anna Graves,Male,46,Delhi,Platinum,None Clothin,Clothing,Sony,11160,Williams Group,0,0.0,Not Returned,44640.0
O000184,2025-05-08,C00295,P0180,Online,3,6853,20559,2025,5,May,Thursday,2,Robert Scott,Female,33,Bangalore,Platinum,Worker Beaut,Beauty,Sony,6853,Monroe Group,1,6853.0,Returned,13706.0
O000185,2025-02-08,C00568,P0103,Store,3,2736,8208,2025,2,February,Saturday,1,Kevin Williams,Male,55,Delhi,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,0,0.0,Not Returned,8208.0
O000186,2025-07-01,C00224,P0122,Mobile App,3,5918,17754,2025,7,July,Tuesday,3,Laura Peterson,Male,56,Hyderabad,Platinum,Civil Footwea,Footwear,Samsung,5918,Jones Group,0,0.0,Not Returned,17754.0
O000187,2025-09-13,C00755,P0047,Store,2,6452,12904,2025,9,September,Saturday,3,Matthew Santana,Male,47,Mumbai,Platinum,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",0,0.0,Not Returned,12904.0
O000188,2026-03-23,C00272,P0061,Store,2,519,1038,2026,3,March,Monday,1,Timothy Marquez,Male,21,Bangalore,Silver,Ok Footwea,Footwear,Zara,519,"Sanchez, Morrison and Henry",0,0.0,Not Returned,1038.0
O000189,2026-03-04,C00256,P0059,Mobile App,2,9037,18074,2026,3,March,Wednesday,1,Mr. Russell Bautista,Male,40,Mumbai,Platinum,Simple Footwea,Footwear,Samsung,9037,"Gonzalez, Bates and Ross",0,0.0,Not Returned,18074.0
O000190,2025-03-03,C00943,P0040,Online,1,14909,14909,2025,3,March,Monday,1,Leonard Love,Male,41,Kolkata,Gold,Good Beaut,Beauty,H&M,14909,Hughes-Ford,0,0.0,Not Returned,14909.0
O000191,2025-11-11,C00007,P0174,Online,4,8508,34032,2025,11,November,Tuesday,4,Nathaniel Smith,Female,33,Mumbai,Gold,Little Electronic,Electronics,Sony,8508,Johnson and Sons,0,0.0,Not Returned,34032.0
O000192,2025-11-14,C00323,P0124,Marketplace,3,7379,22137,2025,11,November,Friday,4,Robert Torres,Male,51,Mumbai,Silver,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,1,22137.0,Returned,0.0
O000193,2025-09-09,C00188,P0148,Mobile App,3,5994,17982,2025,9,September,Tuesday,3,Joseph Sanford,Male,21,Mumbai,Silver,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,0,0.0,Not Returned,17982.0
O000194,2026-01-20,C00591,P0102,Store,2,4873,9746,2026,1,January,Tuesday,1,Matthew Pena,Female,28,Delhi,Gold,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,0,0.0,Not Returned,9746.0
O000195,2026-02-14,C00434,P0014,Marketplace,5,6081,30405,2026,2,February,Saturday,1,Joseph Adams,Female,51,Bangalore,Gold,Far Hom,Home,Adidas,6081,"Russell, Smith and Rosario",0,0.0,Not Returned,30405.0
O000196,2025-09-15,C00356,P0139,Marketplace,1,9238,9238,2025,9,September,Monday,3,Samantha Brown,Female,43,Mumbai,Platinum,Record Sport,Sports,Zara,9238,"Johnson, Gonzalez and Kemp",0,0.0,Not Returned,9238.0
O000197,2025-08-23,C01000,P0176,Online,2,9283,18566,2025,8,August,Saturday,3,Shane Harris,Female,46,Chennai,Gold,Clearly Hom,Home,Sony,9283,Dunn-Callahan,0,0.0,Not Returned,18566.0
O000198,2025-08-24,C00324,P0179,Online,5,10284,51420,2025,8,August,Sunday,3,Marissa Parks,Male,42,Bangalore,Silver,Whatever Sport,Sports,Samsung,10284,"Hammond, Fitzpatrick and Wagner",0,0.0,Not Returned,51420.0
O000199,2025-07-14,C00595,P0004,Online,2,9874,19748,2025,7,July,Monday,3,Caroline Flores,Female,34,Delhi,Platinum,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,1,19748.0,Returned,0.0
O000200,2025-11-10,C00883,P0084,Mobile App,3,3319,9957,2025,11,November,Monday,4,Emma Holt,Male,21,Hyderabad,Gold,Girl Hom,Home,H&M,3319,Parker-Cohen,0,0.0,Not Returned,9957.0
O000201,2025-05-15,C00243,P0048,Mobile App,5,8869,44345,2025,5,May,Thursday,2,Ronald Ramirez,Female,29,Delhi,Gold,Near Beaut,Beauty,Zara,8869,"Hahn, Patrick and Fischer",1,44345.0,Returned,0.0
O000202,2025-06-25,C00375,P0121,Store,5,8488,42440,2025,6,June,Wednesday,2,Andrew Perry,Male,26,Bangalore,Platinum,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,1,25464.0,Returned,16976.0
O000203,2025-04-18,C00430,P0128,Mobile App,4,4533,18132,2025,4,April,Friday,2,Patricia Hicks,Female,27,Bangalore,Platinum,Watch Electronic,Electronics,Samsung,4533,"Cook, Butler and Jefferson",0,0.0,Not Returned,18132.0
O000204,2025-05-24,C00462,P0094,Store,4,14527,58108,2025,5,May,Saturday,2,Amy Rosales,Female,30,Kolkata,Gold,Show Hom,Home,Apple,14527,Durham Ltd,0,0.0,Not Returned,58108.0
O000205,2025-10-22,C00703,P0147,Store,2,11374,22748,2025,10,October,Wednesday,4,Christina Alvarez,Male,51,Chennai,Silver,Wall Footwea,Footwear,Apple,11374,"Estes, Gonzalez and Park",2,34122.0,Returned,-11374.0
O000206,2026-02-16,C00242,P0026,Marketplace,3,11180,33540,2026,2,February,Monday,1,Brian Fritz,Female,25,Kolkata,Gold,Relationship Footwea,Footwear,Apple,11180,"Villanueva, Clarke and Gray",0,0.0,Not Returned,33540.0
O000207,2025-03-16,C00820,P0098,Store,2,6858,13716,2025,3,March,Sunday,1,Jacqueline Evans,Female,38,Delhi,Silver,Take Clothin,Clothing,Samsung,6858,Rivera-Noble,0,0.0,Not Returned,13716.0
O000208,2025-04-01,C00432,P0122,Marketplace,1,5918,5918,2025,4,April,Tuesday,2,Wyatt Lee,Female,21,Hyderabad,Silver,Civil Footwea,Footwear,Samsung,5918,Jones Group,0,0.0,Not Returned,5918.0
O000209,2025-10-01,C00738,P0035,Mobile App,5,3683,18415,2025,10,October,Wednesday,4,Ryan Walton,Female,35,Chennai,Silver,Could Beaut,Beauty,Puma,3683,Williams PLC,0,0.0,Not Returned,18415.0
O000210,2025-05-09,C00576,P0125,Online,3,10221,30663,2025,5,May,Friday,2,Michael Cortez,Female,46,Bangalore,Silver,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,0,0.0,Not Returned,30663.0
O000211,2025-12-20,C00168,P0102,Online,1,4873,4873,2025,12,December,Saturday,4,Connie Kim,Female,18,Mumbai,Platinum,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,0,0.0,Not Returned,4873.0
O000212,2025-09-01,C00860,P0056,Online,3,14462,43386,2025,9,September,Monday,3,Brandy Garcia,Male,35,Chennai,Silver,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,0,0.0,Not Returned,43386.0
O000213,2025-05-14,C00370,P0116,Mobile App,3,4110,12330,2025,5,May,Wednesday,2,Alexis Donovan,Male,22,Mumbai,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",0,0.0,Not Returned,12330.0
O000214,2026-04-23,C00830,P0144,Mobile App,5,7241,36205,2026,4,April,Thursday,2,Mr. Mark Smith,Male,33,Mumbai,Gold,Move Beaut,Beauty,Samsung,7241,"Garcia, Baker and Garcia",1,14482.0,Returned,21723.0
O000215,2025-07-30,C00125,P0089,Mobile App,1,1193,1193,2025,7,July,Wednesday,3,Joseph Mendez,Female,20,Mumbai,Platinum,Alone Sport,Sports,Adidas,1193,Greene Group,0,0.0,Not Returned,1193.0
O000216,2025-04-12,C00591,P0174,Store,5,8508,42540,2025,4,April,Saturday,2,Matthew Pena,Female,28,Delhi,Gold,Little Electronic,Electronics,Sony,8508,Johnson and Sons,0,0.0,Not Returned,42540.0
O000217,2025-07-01,C00333,P0200,Marketplace,3,2384,7152,2025,7,July,Tuesday,3,Christopher Winters,Male,20,Mumbai,Gold,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,0,0.0,Not Returned,7152.0
O000218,2026-04-01,C00081,P0199,Marketplace,4,14099,56396,2026,4,April,Wednesday,2,Matthew Alvarado,Male,29,Chennai,Silver,Or Beaut,Beauty,Apple,14099,Kim-Fields,0,0.0,Not Returned,56396.0
O000219,2025-08-26,C00647,P0158,Store,3,3852,11556,2025,8,August,Tuesday,3,Jessica Green,Male,50,Bangalore,Gold,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",0,0.0,Not Returned,11556.0
O000220,2025-08-04,C00647,P0043,Marketplace,3,12582,37746,2025,8,August,Monday,3,Jessica Green,Male,50,Bangalore,Gold,Grow Hom,Home,Adidas,12582,Wilson-Palmer,0,0.0,Not Returned,37746.0
O000221,2025-03-24,C00352,P0019,Store,1,9659,9659,2025,3,March,Monday,1,Mary Raymond,Male,59,Mumbai,Gold,East Sport,Sports,Puma,9659,Tran LLC,0,0.0,Not Returned,9659.0
O000222,2025-12-01,C00299,P0081,Mobile App,3,11160,33480,2025,12,December,Monday,4,Justin Watson,Female,42,Chennai,Platinum,None Clothin,Clothing,Sony,11160,Williams Group,0,0.0,Not Returned,33480.0
O000223,2025-05-19,C00909,P0155,Marketplace,4,6467,25868,2025,5,May,Monday,2,Shelley Huang,Female,34,Delhi,Gold,Heavy Clothin,Clothing,Adidas,6467,Holden-Quinn,0,0.0,Not Returned,25868.0
O000224,2026-01-18,C00602,P0200,Marketplace,3,2384,7152,2026,1,January,Sunday,1,Thomas Porter,Male,48,Mumbai,Silver,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,0,0.0,Not Returned,7152.0
O000225,2025-04-05,C00875,P0106,Online,2,1021,2042,2025,4,April,Saturday,2,Nicole Caldwell,Female,25,Bangalore,Silver,Evening Footwea,Footwear,Nike,1021,Barrera-Davis,0,0.0,Not Returned,2042.0
O000226,2025-12-05,C00258,P0033,Online,2,6772,13544,2025,12,December,Friday,4,Sara Price,Female,30,Delhi,Platinum,Program Electronic,Electronics,Puma,6772,Lee-Patterson,0,0.0,Not Returned,13544.0
O000227,2025-07-23,C00106,P0054,Online,2,12030,24060,2025,7,July,Wednesday,3,John Gutierrez,Female,21,Delhi,Platinum,Three Hom,Home,Nike,12030,Todd-Wagner,0,0.0,Not Returned,24060.0
O000228,2025-10-08,C00056,P0017,Online,4,1491,5964,2025,10,October,Wednesday,4,Rachel Hayes,Female,60,Chennai,Gold,Even Electronic,Electronics,H&M,1491,"Rivera, Chavez and Evans",0,0.0,Not Returned,5964.0
O000229,2025-09-26,C00784,P0198,Online,4,1022,4088,2025,9,September,Friday,3,Jeremy Chan,Female,58,Hyderabad,Silver,Data Clothin,Clothing,Zara,1022,Taylor LLC,0,0.0,Not Returned,4088.0
O000230,2025-11-13,C00160,P0027,Online,3,10180,30540,2025,11,November,Thursday,4,Gregory Simmons,Female,46,Kolkata,Platinum,Interest Footwea,Footwear,Adidas,10180,"Lynch, Collins and Fowler",0,0.0,Not Returned,30540.0
